age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_group
33,technician,single,2,0,647,1,1,cellular,4,2,0.03,1,273,1,other,0,25-50yrs
36,management,married,3,0,0,1,0,cellular,21,11,0.02,3,29,4,success,0,25-50yrs
40,services,single,2,0,1547,1,0,cellular,20,11,0.11,1,-1,0,unknown,1,25-50yrs
60,management,divorced,3,0,366,0,0,cellular,3,6,0.16,1,-1,0,unknown,1,above 50yrs
43,services,married,2,0,823,1,0,unknown,14,5,0.08,3,-1,0,unknown,0,25-50yrs
26,blue-collar,single,2,0,2669,1,0,cellular,16,4,0.07,1,-1,0,unknown,0,25-50yrs
30,management,single,3,0,30,0,0,cellular,21,8,0.06,5,-1,0,unknown,0,25-50yrs
60,technician,married,2,0,2041,0,0,telephone,29,1,0.03,1,185,7,failure,0,above 50yrs
29,admin.,married,2,0,1937,0,0,unknown,25,8,0.0,1,-1,0,unknown,0,25-50yrs
28,blue-collar,married,0,0,486,1,0,unknown,8,5,0.05,1,-1,0,unknown,0,25-50yrs
34,management,married,3,0,169,0,0,cellular,25,8,0.03,4,-1,0,unknown,0,25-50yrs
35,entrepreneur,single,3,0,1295,1,0,cellular,17,4,0.26,2,73,1,failure,0,25-50yrs
31,admin.,married,2,0,298,1,1,unknown,26,5,0.14,1,-1,0,unknown,0,25-50yrs
32,admin.,single,2,0,4344,1,0,cellular,22,7,0.04,3,-1,0,unknown,0,25-50yrs
38,technician,married,2,0,37,0,0,cellular,17,7,0.03,1,-1,0,unknown,0,25-50yrs
25,student,single,3,0,293,0,0,cellular,12,4,0.06,1,-1,0,unknown,0,under 25yrs
36,blue-collar,married,1,0,1010,1,0,cellular,17,4,0.1,1,-1,0,unknown,0,25-50yrs
45,admin.,divorced,2,0,397,1,1,cellular,22,5,0.16,1,95,2,success,1,25-50yrs
37,management,married,3,0,2951,0,0,cellular,21,11,0.03,3,-1,0,unknown,0,25-50yrs
31,unemployed,divorced,3,0,256,1,0,cellular,16,7,0.24,2,-1,0,unknown,1,25-50yrs
55,services,divorced,2,0,322,1,0,cellular,28,1,0.1,1,-1,0,unknown,0,above 50yrs
26,entrepreneur,married,3,0,37,1,1,cellular,6,5,0.06,1,363,2,failure,0,25-50yrs
45,services,married,2,0,972,1,0,cellular,8,5,0.1,1,282,3,failure,0,25-50yrs
38,services,married,2,0,-32,1,0,unknown,7,5,0.04,2,-1,0,unknown,0,25-50yrs
43,services,married,1,0,-88,1,1,cellular,21,11,0.03,2,-1,0,unknown,0,25-50yrs
45,admin.,married,2,0,171,1,1,cellular,7,8,0.08,1,-1,0,unknown,0,25-50yrs
30,services,married,2,0,1743,1,0,cellular,5,2,0.05,4,-1,0,unknown,0,25-50yrs
53,technician,married,2,0,1389,0,0,telephone,30,7,0.01,4,-1,0,unknown,0,above 50yrs
60,management,divorced,3,0,581,1,0,cellular,8,8,0.02,2,-1,0,unknown,0,above 50yrs
42,management,married,2,0,4314,0,0,cellular,7,7,0.06,1,-1,0,unknown,0,25-50yrs
45,admin.,married,2,0,231,1,0,unknown,18,6,0.04,3,-1,0,unknown,0,25-50yrs
31,blue-collar,single,2,0,228,0,0,cellular,6,8,0.21,1,88,4,other,1,25-50yrs
33,housemaid,single,1,0,39,1,0,cellular,16,7,0.09,3,-1,0,unknown,0,25-50yrs
47,unemployed,married,1,0,4274,0,0,telephone,28,1,0.24,2,-1,0,unknown,0,25-50yrs
31,services,single,2,0,374,0,0,telephone,28,1,0.01,4,-1,0,unknown,0,25-50yrs
36,self-employed,married,3,0,506,0,0,cellular,25,8,0.01,1,120,1,failure,0,25-50yrs
55,unemployed,married,1,0,1221,0,1,cellular,8,7,0.03,1,-1,0,unknown,0,above 50yrs
30,admin.,divorced,2,0,1,1,0,unknown,8,5,0.05,5,-1,0,unknown,0,25-50yrs
57,blue-collar,married,1,0,856,0,0,cellular,11,8,0.05,6,-1,0,unknown,0,above 50yrs
26,blue-collar,single,2,0,123,0,1,cellular,7,7,0.06,1,-1,0,unknown,0,25-50yrs
48,admin.,married,0,0,0,1,0,cellular,8,5,0.02,1,168,2,failure,0,25-50yrs
32,management,married,3,0,-360,1,0,cellular,21,7,0.05,4,-1,0,unknown,0,25-50yrs
33,entrepreneur,married,3,0,606,1,0,cellular,2,2,0.05,1,-1,0,unknown,0,25-50yrs
48,admin.,divorced,2,0,771,1,0,unknown,2,6,0.04,1,-1,0,unknown,0,25-50yrs
39,admin.,married,2,0,-362,1,0,unknown,20,5,0.04,2,-1,0,unknown,0,25-50yrs
38,housemaid,married,2,0,316,0,0,cellular,22,8,0.03,4,-1,0,unknown,0,25-50yrs
41,services,married,2,0,171,0,0,cellular,21,7,0.02,9,-1,0,unknown,0,25-50yrs
43,management,married,3,0,479,1,0,cellular,6,2,0.05,1,254,2,failure,0,25-50yrs
43,admin.,single,2,0,277,1,0,cellular,12,5,0.09,2,363,1,failure,0,25-50yrs
50,unemployed,married,2,0,17,0,0,unknown,20,6,0.05,2,-1,0,unknown,0,25-50yrs
23,blue-collar,married,2,0,94,1,0,unknown,5,5,0.05,1,-1,0,unknown,0,under 25yrs
30,admin.,married,2,0,-68,1,0,cellular,10,7,0.09,1,-1,0,unknown,0,25-50yrs
32,blue-collar,single,1,0,5418,1,0,unknown,6,6,0.01,6,-1,0,unknown,0,25-50yrs
57,management,divorced,0,0,0,0,0,unknown,16,6,0.09,3,-1,0,unknown,0,above 50yrs
44,blue-collar,married,2,0,1340,1,0,unknown,13,5,0.07,1,-1,0,unknown,0,25-50yrs
39,technician,divorced,2,0,17441,1,1,cellular,7,4,0.0,1,-1,0,unknown,0,25-50yrs
45,blue-collar,married,1,0,103,0,0,cellular,28,1,0.02,3,-1,0,unknown,0,25-50yrs
38,technician,married,2,0,1442,1,1,unknown,14,5,0.13,3,-1,0,unknown,0,25-50yrs
59,unknown,married,2,0,402,0,0,telephone,25,7,0.02,5,-1,0,unknown,0,above 50yrs
29,admin.,single,2,0,993,0,0,unknown,14,5,0.03,1,-1,0,unknown,0,25-50yrs
33,management,single,3,0,0,1,1,cellular,21,11,0.09,2,-1,0,unknown,0,25-50yrs
47,unemployed,married,2,0,351,1,1,cellular,19,11,0.05,1,174,1,failure,0,25-50yrs
41,technician,divorced,2,0,4047,1,0,cellular,18,2,0.1,1,-1,0,unknown,1,25-50yrs
51,management,married,3,0,409,1,0,cellular,28,1,0.06,1,-1,0,unknown,0,above 50yrs
59,management,married,3,0,2260,1,0,cellular,14,5,0.08,1,-1,0,unknown,0,above 50yrs
28,admin.,married,3,0,654,0,0,cellular,28,1,0.06,1,-1,0,unknown,0,25-50yrs
36,management,single,3,0,479,0,0,cellular,9,2,0.17,2,-1,0,unknown,1,25-50yrs
50,services,married,2,0,748,0,1,unknown,19,6,0.04,1,-1,0,unknown,0,25-50yrs
31,blue-collar,married,2,0,1243,1,0,unknown,21,5,0.01,1,-1,0,unknown,0,25-50yrs
31,technician,married,3,0,19,1,0,cellular,28,7,0.07,31,-1,0,unknown,0,25-50yrs
46,self-employed,married,3,0,2421,0,0,cellular,11,8,0.05,4,-1,0,unknown,0,25-50yrs
36,management,married,3,0,0,1,0,cellular,22,7,0.03,1,-1,0,unknown,0,25-50yrs
32,technician,married,2,0,3322,1,0,cellular,5,2,0.16,2,175,2,failure,0,25-50yrs
33,technician,single,2,0,-32,0,0,cellular,25,8,0.05,12,-1,0,unknown,0,25-50yrs
54,blue-collar,divorced,1,0,2656,1,0,cellular,15,4,0.33,2,320,2,success,0,above 50yrs
46,management,married,3,0,182,0,0,cellular,15,7,0.09,1,-1,0,unknown,0,25-50yrs
30,management,married,3,0,2694,0,0,cellular,3,6,0.05,1,-1,0,unknown,0,25-50yrs
22,technician,single,2,0,356,1,0,unknown,27,5,0.14,2,-1,0,unknown,0,under 25yrs
53,self-employed,married,3,0,1672,0,0,cellular,28,1,0.05,1,189,1,failure,0,above 50yrs
39,blue-collar,single,2,0,393,1,0,unknown,11,6,0.09,1,-1,0,unknown,0,25-50yrs
35,unemployed,married,2,0,194,1,0,cellular,12,5,0.05,3,-1,0,unknown,0,25-50yrs
25,services,married,2,0,121,1,0,cellular,18,5,0.13,3,356,3,other,0,under 25yrs
53,self-employed,married,3,0,1128,0,0,unknown,11,6,0.01,1,-1,0,unknown,0,above 50yrs
46,services,married,2,0,0,0,0,cellular,18,8,0.02,4,-1,0,unknown,0,25-50yrs
62,management,married,3,0,0,1,1,cellular,4,6,0.03,1,64,3,failure,0,above 50yrs
48,management,married,0,0,54,1,0,unknown,16,5,0.08,7,-1,0,unknown,0,25-50yrs
58,management,married,2,0,-382,0,0,telephone,5,2,0.11,4,189,12,success,0,above 50yrs
41,blue-collar,married,1,0,372,1,0,telephone,11,7,0.03,1,-1,0,unknown,0,25-50yrs
41,management,married,3,0,65,1,0,unknown,6,5,0.15,2,-1,0,unknown,0,25-50yrs
32,self-employed,married,3,0,1423,0,0,cellular,6,8,0.35,4,-1,0,unknown,1,25-50yrs
28,blue-collar,single,1,0,426,1,0,cellular,18,5,0.26,3,-1,0,unknown,0,25-50yrs
33,admin.,single,1,0,-258,1,0,unknown,28,5,0.05,2,-1,0,unknown,0,25-50yrs
35,entrepreneur,married,3,0,0,0,0,cellular,5,5,0.02,1,168,4,failure,0,25-50yrs
25,blue-collar,single,2,0,218,0,1,cellular,7,7,0.12,1,-1,0,unknown,0,under 25yrs
26,management,married,3,0,784,1,1,cellular,5,5,0.07,2,358,2,failure,0,25-50yrs
58,admin.,married,2,0,3635,0,0,unknown,13,5,0.08,2,-1,0,unknown,0,above 50yrs
56,retired,married,1,0,161,0,1,cellular,22,7,0.03,2,-1,0,unknown,0,above 50yrs
39,admin.,married,2,0,563,1,0,cellular,4,5,0.05,3,-1,0,unknown,0,25-50yrs
48,services,married,1,0,222,1,0,cellular,11,5,0.04,2,369,1,failure,0,25-50yrs
45,management,divorced,2,0,1144,1,0,cellular,16,4,0.04,1,-1,0,unknown,0,25-50yrs
48,admin.,married,2,0,-379,1,0,cellular,22,7,0.17,2,-1,0,unknown,0,25-50yrs
49,blue-collar,married,2,0,-581,1,0,unknown,3,6,0.03,5,-1,0,unknown,0,25-50yrs
45,admin.,married,2,0,925,0,0,cellular,6,8,0.11,2,-1,0,unknown,1,25-50yrs
26,blue-collar,single,1,0,102,1,0,unknown,9,5,0.02,1,-1,0,unknown,0,25-50yrs
38,technician,single,2,0,2079,1,1,unknown,29,5,0.03,1,-1,0,unknown,0,25-50yrs
60,retired,married,2,0,1210,0,0,cellular,11,8,0.06,2,-1,0,unknown,0,above 50yrs
28,student,single,2,0,1925,0,0,cellular,25,5,0.07,1,88,4,failure,1,25-50yrs
32,technician,married,2,0,11697,1,0,unknown,20,5,0.08,1,-1,0,unknown,0,25-50yrs
34,technician,single,2,0,-89,1,0,unknown,12,5,0.06,1,-1,0,unknown,0,25-50yrs
57,admin.,married,2,0,7,1,0,unknown,14,5,0.02,6,-1,0,unknown,0,above 50yrs
32,management,single,3,0,1756,1,0,unknown,21,5,0.06,3,-1,0,unknown,0,25-50yrs
27,technician,single,2,0,927,0,0,cellular,6,10,0.07,1,-1,0,unknown,0,25-50yrs
73,retired,married,0,0,3443,0,0,telephone,4,9,0.21,3,-1,0,unknown,1,above 50yrs
35,management,married,2,0,724,1,0,cellular,14,7,0.08,2,415,1,failure,1,25-50yrs
55,retired,divorced,1,0,53,1,0,unknown,29,5,0.02,2,-1,0,unknown,0,above 50yrs
30,technician,married,2,0,-280,1,0,cellular,25,7,0.07,2,-1,0,unknown,0,25-50yrs
60,blue-collar,married,3,0,759,0,0,cellular,8,8,0.07,2,-1,0,unknown,0,above 50yrs
55,blue-collar,married,1,0,1649,1,0,cellular,12,5,0.01,3,-1,0,unknown,0,above 50yrs
39,admin.,married,2,0,168,0,0,cellular,6,10,0.03,1,-1,0,unknown,0,25-50yrs
37,unemployed,single,2,0,687,0,0,telephone,4,2,0.08,3,-1,0,unknown,0,25-50yrs
35,management,married,3,0,925,0,0,cellular,8,6,0.06,4,-1,0,unknown,1,25-50yrs
35,services,single,2,0,1239,1,0,cellular,5,5,0.02,2,347,1,failure,0,25-50yrs
35,management,single,3,0,2928,1,0,cellular,18,11,0.02,1,-1,0,unknown,0,25-50yrs
47,blue-collar,married,2,0,8,0,0,unknown,9,5,0.02,4,-1,0,unknown,0,25-50yrs
38,services,married,3,0,1324,1,0,cellular,3,2,0.05,1,-1,0,unknown,0,25-50yrs
36,technician,divorced,3,0,1762,1,0,unknown,3,6,0.07,1,-1,0,unknown,0,25-50yrs
61,retired,married,1,0,-156,1,1,unknown,2,6,0.08,5,-1,0,unknown,0,above 50yrs
28,housemaid,single,2,0,781,1,0,cellular,17,4,0.01,1,-1,0,unknown,0,25-50yrs
73,retired,divorced,2,0,1092,0,0,cellular,7,8,0.11,2,-1,0,unknown,0,above 50yrs
53,blue-collar,married,2,0,6258,1,0,telephone,15,7,0.02,5,-1,0,unknown,0,above 50yrs
38,blue-collar,married,1,0,3289,0,0,unknown,9,6,0.15,2,-1,0,unknown,0,25-50yrs
35,technician,married,3,0,16,1,0,cellular,5,5,0.01,5,-1,0,unknown,0,25-50yrs
49,admin.,married,2,0,949,0,0,cellular,4,8,0.03,1,-1,0,unknown,0,25-50yrs
32,services,single,2,1,687,1,0,cellular,18,5,0.04,1,-1,0,unknown,0,25-50yrs
52,housemaid,divorced,1,0,3899,0,0,unknown,9,6,0.01,1,-1,0,unknown,0,above 50yrs
25,blue-collar,single,2,0,-375,1,0,cellular,14,7,0.02,2,-1,0,unknown,0,under 25yrs
63,housemaid,married,2,0,2,0,0,cellular,4,2,0.01,2,93,1,success,0,above 50yrs
37,management,single,3,0,200,0,0,cellular,7,8,0.07,4,-1,0,unknown,0,25-50yrs
30,management,single,3,0,6392,1,0,cellular,5,5,0.09,1,-1,0,unknown,0,25-50yrs
41,technician,married,2,0,90,0,0,unknown,9,6,0.05,2,-1,0,unknown,0,25-50yrs
36,admin.,married,0,0,991,0,0,cellular,14,1,0.16,2,-1,0,unknown,1,25-50yrs
34,blue-collar,single,2,0,39,0,0,cellular,13,5,0.07,2,299,3,failure,0,25-50yrs
57,management,married,2,0,-868,1,1,cellular,23,7,0.05,1,-1,0,unknown,0,above 50yrs
26,services,single,2,0,-189,0,1,cellular,17,7,0.15,2,-1,0,unknown,1,25-50yrs
45,admin.,married,0,0,323,0,0,telephone,4,2,0.02,4,7,6,other,0,25-50yrs
29,admin.,married,2,0,688,1,0,unknown,21,5,0.06,1,-1,0,unknown,0,25-50yrs
65,retired,married,1,0,276,0,0,cellular,22,4,0.06,1,-1,0,unknown,1,above 50yrs
51,housemaid,married,1,0,3073,0,0,unknown,12,6,0.11,1,-1,0,unknown,0,above 50yrs
55,technician,married,0,0,1393,1,1,telephone,21,11,0.02,5,-1,0,unknown,0,above 50yrs
37,blue-collar,married,1,0,0,1,0,telephone,8,5,0.04,4,-1,0,unknown,0,25-50yrs
53,blue-collar,married,2,0,-8,0,0,cellular,5,8,0.22,1,-1,0,unknown,1,above 50yrs
44,services,married,2,0,-63,0,0,unknown,6,6,0.11,2,-1,0,unknown,0,25-50yrs
47,blue-collar,single,1,0,159,1,0,cellular,18,5,0.0,6,357,13,other,0,25-50yrs
26,services,single,2,0,1700,1,0,cellular,7,5,0.0,5,-1,0,unknown,0,25-50yrs
49,blue-collar,divorced,2,1,259,0,0,unknown,16,5,0.08,2,-1,0,unknown,0,25-50yrs
57,services,single,2,0,0,0,0,cellular,6,8,0.1,1,-1,0,unknown,1,above 50yrs
46,admin.,married,1,0,-335,1,0,unknown,3,6,0.08,1,-1,0,unknown,0,25-50yrs
46,management,married,3,0,1489,1,0,unknown,20,6,0.1,5,-1,0,unknown,0,25-50yrs
45,entrepreneur,divorced,3,0,1273,1,1,cellular,20,11,0.06,2,162,3,failure,0,25-50yrs
32,technician,divorced,2,0,202,1,0,cellular,4,2,0.12,1,201,1,failure,0,25-50yrs
52,technician,married,2,0,5006,1,0,unknown,15,5,0.03,1,-1,0,unknown,0,above 50yrs
57,housemaid,married,3,0,3,0,0,cellular,4,8,0.04,2,-1,0,unknown,0,above 50yrs
41,technician,single,3,0,431,0,0,cellular,22,10,0.04,1,107,2,success,1,25-50yrs
55,retired,married,0,0,554,0,1,cellular,25,7,0.06,1,-1,0,unknown,0,above 50yrs
29,blue-collar,single,2,0,482,0,0,cellular,20,4,0.05,2,-1,0,unknown,0,25-50yrs
24,admin.,single,2,0,770,1,0,unknown,16,5,0.06,1,-1,0,unknown,0,under 25yrs
27,services,single,2,0,353,1,0,cellular,15,5,0.18,1,-1,0,unknown,1,25-50yrs
34,blue-collar,single,2,0,213,1,0,cellular,11,5,0.01,1,343,2,failure,0,25-50yrs
47,admin.,married,2,0,0,0,1,cellular,10,2,0.02,2,93,2,other,0,25-50yrs
49,technician,married,2,0,2497,1,0,unknown,29,5,0.03,1,-1,0,unknown,0,25-50yrs
56,blue-collar,married,2,0,2190,0,1,cellular,30,1,0.02,2,232,1,failure,0,above 50yrs
35,technician,married,2,0,15474,0,0,cellular,21,11,0.02,1,92,2,other,0,25-50yrs
39,blue-collar,single,2,0,519,1,1,cellular,5,5,0.05,3,166,15,failure,0,25-50yrs
33,management,divorced,3,0,0,1,1,cellular,21,11,0.06,7,94,8,failure,0,25-50yrs
38,admin.,married,2,0,689,1,0,cellular,25,7,0.08,1,-1,0,unknown,0,25-50yrs
35,blue-collar,single,2,0,505,0,1,cellular,30,1,0.03,3,-1,0,unknown,0,25-50yrs
59,management,married,3,0,7049,0,0,unknown,11,6,0.18,2,-1,0,unknown,0,above 50yrs
54,services,married,1,0,198,1,0,cellular,31,7,0.02,3,-1,0,unknown,0,above 50yrs
39,services,married,2,0,5549,1,0,cellular,20,11,0.04,1,-1,0,unknown,0,25-50yrs
37,services,divorced,2,0,9,1,1,unknown,17,6,0.11,6,-1,0,unknown,0,25-50yrs
27,admin.,single,2,0,3638,0,0,cellular,11,7,0.08,5,-1,0,unknown,0,25-50yrs
33,blue-collar,married,2,0,-260,1,1,cellular,17,7,0.06,2,-1,0,unknown,0,25-50yrs
41,management,divorced,3,0,1757,0,0,cellular,26,8,0.14,13,-1,0,unknown,0,25-50yrs
53,blue-collar,married,2,0,483,1,0,cellular,3,2,0.08,3,-1,0,unknown,0,above 50yrs
50,admin.,married,2,0,736,1,0,unknown,14,5,0.02,1,-1,0,unknown,0,25-50yrs
51,technician,married,1,0,223,1,0,unknown,5,6,0.04,3,-1,0,unknown,0,above 50yrs
41,self-employed,single,0,0,426,1,0,unknown,19,6,0.02,1,-1,0,unknown,0,25-50yrs
35,management,single,3,0,612,0,0,cellular,11,11,0.04,1,195,1,failure,0,25-50yrs
33,technician,married,3,0,-482,1,0,cellular,29,7,0.02,3,-1,0,unknown,0,25-50yrs
44,technician,married,2,0,111,1,1,cellular,25,7,0.1,3,-1,0,unknown,0,25-50yrs
45,management,single,3,0,1411,0,0,cellular,28,5,0.04,3,-1,0,unknown,0,25-50yrs
41,blue-collar,divorced,2,0,351,1,0,cellular,6,2,0.0,8,268,9,other,0,25-50yrs
31,technician,single,2,0,1094,1,0,unknown,12,6,0.03,8,-1,0,unknown,0,25-50yrs
27,technician,single,3,0,4661,0,0,cellular,8,4,0.03,1,-1,0,unknown,1,25-50yrs
48,blue-collar,married,2,0,-85,1,0,cellular,13,5,0.02,1,343,1,other,0,25-50yrs
52,blue-collar,married,2,0,408,0,0,cellular,29,1,0.09,2,-1,0,unknown,0,above 50yrs
36,management,single,3,0,1400,1,0,cellular,11,5,0.17,3,-1,0,unknown,1,25-50yrs
54,blue-collar,married,2,0,1291,1,0,unknown,5,5,0.07,1,-1,0,unknown,0,above 50yrs
44,retired,married,2,0,181,1,0,unknown,19,5,0.04,6,-1,0,unknown,0,25-50yrs
38,housemaid,married,2,0,333,1,0,cellular,5,2,0.17,2,202,1,other,0,25-50yrs
33,services,married,3,0,546,1,1,unknown,9,5,0.07,1,-1,0,unknown,0,25-50yrs
38,unknown,married,1,0,0,0,0,unknown,6,6,0.12,2,-1,0,unknown,0,25-50yrs
34,management,married,3,0,676,0,0,telephone,11,11,0.13,1,-1,0,unknown,1,25-50yrs
79,retired,married,0,0,0,0,0,telephone,8,7,0.05,1,-1,0,unknown,0,above 50yrs
56,retired,married,2,0,2749,1,1,cellular,17,11,0.01,1,172,2,failure,0,above 50yrs
69,housemaid,single,0,0,2493,0,0,cellular,13,8,0.1,1,-1,0,unknown,0,above 50yrs
48,services,married,2,0,2597,1,0,cellular,6,5,0.05,2,355,1,failure,0,25-50yrs
29,student,single,2,0,808,0,0,cellular,29,6,0.05,1,362,1,other,0,25-50yrs
42,services,married,2,0,2993,1,0,unknown,19,5,0.04,2,-1,0,unknown,0,25-50yrs
42,blue-collar,married,1,0,163,1,0,unknown,29,5,0.02,6,-1,0,unknown,0,25-50yrs
48,blue-collar,married,1,0,8,0,0,cellular,20,8,0.01,2,-1,0,unknown,0,25-50yrs
35,management,married,3,0,436,0,1,cellular,28,1,0.14,1,184,4,failure,0,25-50yrs
49,technician,married,2,0,2400,0,0,cellular,21,10,0.07,3,-1,0,unknown,0,25-50yrs
47,blue-collar,married,1,0,124,0,0,cellular,7,8,0.02,2,-1,0,unknown,0,25-50yrs
42,technician,married,2,0,4791,1,0,unknown,30,5,0.02,2,-1,0,unknown,0,25-50yrs
36,technician,single,2,0,7503,1,0,telephone,5,5,0.05,1,335,1,failure,0,25-50yrs
32,blue-collar,single,1,0,2507,1,0,unknown,2,6,0.06,1,-1,0,unknown,0,25-50yrs
44,admin.,married,2,0,1497,0,0,unknown,9,6,0.02,1,-1,0,unknown,0,25-50yrs
50,services,divorced,2,0,339,1,0,cellular,7,5,0.01,3,-1,0,unknown,0,25-50yrs
35,management,married,3,0,82,0,0,cellular,8,8,0.14,4,-1,0,unknown,1,25-50yrs
42,management,married,3,0,478,0,1,cellular,8,7,0.05,1,-1,0,unknown,0,25-50yrs
40,services,divorced,1,0,471,1,0,cellular,16,4,0.32,1,345,2,failure,1,25-50yrs
40,unemployed,divorced,2,0,452,0,0,cellular,20,11,0.03,1,-1,0,unknown,0,25-50yrs
31,blue-collar,married,0,1,-13,1,0,unknown,30,5,0.05,4,-1,0,unknown,0,25-50yrs
35,self-employed,married,2,0,188,1,1,unknown,5,6,0.52,2,-1,0,unknown,1,25-50yrs
59,admin.,married,0,0,283,0,1,unknown,17,11,0.08,1,-1,0,unknown,0,above 50yrs
44,services,married,1,0,3,1,0,cellular,7,5,0.06,1,-1,0,unknown,0,25-50yrs
56,retired,single,3,0,352,0,0,cellular,19,11,0.06,1,-1,0,unknown,0,above 50yrs
46,admin.,divorced,2,0,875,1,1,cellular,11,5,0.07,3,353,2,failure,0,25-50yrs
35,blue-collar,married,2,0,-151,1,0,cellular,5,2,0.03,2,-1,0,unknown,0,25-50yrs
56,management,married,3,0,4889,0,0,cellular,22,8,0.2,4,-1,0,unknown,0,above 50yrs
39,unemployed,married,2,0,-455,1,0,unknown,23,5,0.15,2,-1,0,unknown,0,25-50yrs
47,management,married,3,0,393,1,1,cellular,21,7,0.12,2,-1,0,unknown,0,25-50yrs
43,services,married,2,0,774,0,0,cellular,25,3,0.03,1,421,1,success,1,25-50yrs
32,technician,married,2,0,485,0,0,cellular,26,8,0.03,14,-1,0,unknown,0,25-50yrs
48,self-employed,married,3,0,16,1,1,cellular,18,11,0.06,1,-1,0,unknown,0,25-50yrs
48,management,single,3,0,4558,0,0,cellular,14,8,0.04,2,-1,0,unknown,0,25-50yrs
72,retired,married,2,0,0,0,0,cellular,29,10,0.05,3,-1,0,unknown,1,above 50yrs
49,management,single,3,0,1,1,0,unknown,6,6,0.02,3,-1,0,unknown,0,25-50yrs
46,blue-collar,married,2,0,756,1,0,unknown,15,5,0.11,7,-1,0,unknown,0,25-50yrs
46,admin.,married,2,0,1252,1,1,cellular,17,11,0.02,1,-1,0,unknown,0,25-50yrs
30,blue-collar,single,1,0,1803,1,0,cellular,12,5,0.06,2,-1,0,unknown,0,25-50yrs
43,technician,single,0,0,11115,0,0,cellular,23,4,0.08,1,182,3,success,1,25-50yrs
39,admin.,married,2,0,1577,1,0,unknown,4,6,0.08,15,-1,0,unknown,0,25-50yrs
42,blue-collar,divorced,2,0,898,1,0,cellular,18,11,0.04,2,131,1,failure,0,25-50yrs
32,student,single,3,0,0,0,0,cellular,6,8,0.03,5,3,6,other,0,25-50yrs
41,blue-collar,divorced,1,0,320,1,0,cellular,2,2,0.23,2,252,1,failure,0,25-50yrs
44,technician,divorced,2,0,0,0,0,cellular,28,7,0.07,5,-1,0,unknown,0,25-50yrs
43,management,married,3,0,0,1,0,cellular,21,7,0.13,1,-1,0,unknown,0,25-50yrs
44,self-employed,single,3,0,2734,1,0,cellular,12,5,0.25,4,-1,0,unknown,1,25-50yrs
59,unknown,married,1,0,282,0,0,cellular,3,2,0.08,2,-1,0,unknown,0,above 50yrs
39,housemaid,married,3,0,2990,0,0,telephone,30,4,0.04,4,-1,0,unknown,0,25-50yrs
53,management,married,1,0,72,1,1,telephone,11,5,0.01,1,-1,0,unknown,0,above 50yrs
29,services,divorced,2,0,84,1,0,cellular,13,4,0.31,2,-1,0,unknown,1,25-50yrs
31,admin.,single,2,0,144,1,0,unknown,4,7,0.01,11,-1,0,unknown,0,25-50yrs
46,entrepreneur,married,1,0,5130,1,1,cellular,11,5,0.05,1,-1,0,unknown,0,25-50yrs
26,services,single,2,0,1114,0,0,cellular,9,2,0.01,2,-1,0,unknown,0,25-50yrs
45,technician,married,2,0,2124,1,0,unknown,30,5,0.02,3,-1,0,unknown,0,25-50yrs
65,housemaid,married,1,0,2179,1,0,cellular,4,9,0.03,7,-1,0,unknown,0,above 50yrs
35,management,single,3,0,9336,1,0,cellular,18,5,0.09,2,-1,0,unknown,0,25-50yrs
32,management,married,3,0,1208,0,0,cellular,11,8,0.06,3,-1,0,unknown,0,25-50yrs
30,unemployed,single,2,0,2616,0,0,cellular,5,2,0.08,1,-1,0,unknown,0,25-50yrs
51,technician,married,2,0,176,0,0,unknown,6,6,0.06,4,-1,0,unknown,0,above 50yrs
38,blue-collar,married,1,0,451,1,0,unknown,2,6,0.04,3,-1,0,unknown,0,25-50yrs
39,blue-collar,married,2,0,507,1,0,unknown,8,5,0.04,2,-1,0,unknown,0,25-50yrs
57,retired,married,1,0,2961,0,0,cellular,20,4,0.04,2,-1,0,unknown,0,above 50yrs
44,services,married,2,0,522,0,1,unknown,20,6,0.25,1,-1,0,unknown,1,25-50yrs
60,management,married,3,0,79,0,0,unknown,11,6,0.01,3,-1,0,unknown,0,above 50yrs
47,management,married,3,0,1147,0,0,cellular,2,6,0.18,1,95,1,failure,1,25-50yrs
58,management,single,3,0,1387,1,0,unknown,5,5,0.05,5,-1,0,unknown,0,above 50yrs
31,blue-collar,married,2,0,1005,0,0,cellular,4,2,0.12,2,-1,0,unknown,0,25-50yrs
40,admin.,married,0,0,3557,1,0,unknown,29,5,0.09,1,-1,0,unknown,0,25-50yrs
48,services,married,2,0,1323,1,1,cellular,7,5,0.03,1,-1,0,unknown,0,25-50yrs
46,management,married,1,0,312,1,0,cellular,7,7,0.03,2,-1,0,unknown,0,25-50yrs
42,services,single,2,0,241,1,0,cellular,5,5,0.2,2,-1,0,unknown,0,25-50yrs
40,self-employed,married,2,1,2,0,0,cellular,27,8,0.04,3,-1,0,unknown,0,25-50yrs
33,management,married,3,0,728,1,0,cellular,13,8,0.08,5,-1,0,unknown,0,25-50yrs
38,technician,single,3,0,23,0,0,cellular,23,7,0.05,1,-1,0,unknown,0,25-50yrs
30,technician,married,3,0,14355,0,0,cellular,7,8,0.07,2,-1,0,unknown,0,25-50yrs
